"party_rk","russian_channel","product_type_cnt","pg_decision","pd_decision","pv","npv"
"849447992","Домодедово","2","0.22364032182868207","0.026135684965153963","25088.00000","23088.00000"
"546522612","Толмачёво","3","0.2686099967902009","0.010432345933122996","32898.00000","30898.00000"
"388161621","Домодедово","1","0.2148147417460425","0.028529517409783805","16453.00000","14453.00000"
"627027437","Толмачёво","1","0.21977241041407933","0.09644957595565672","18039.00000","16039.00000"
"115756814","Толмачёво","3","0.15603844599079517","0.07229985400133385","27420.00000","25420.00000"
"975411183","Толмачёво","2","0.2789949203693537","0.01575280799202273","5424.00000","3424.00000"
"1210702795","Толмачёво","2","0.27318125443076297","0.019293730849619332","10262.00000","8262.00000"
"1191258747","Толмачёво","1","0.2455602787417752","0.016333828549852658","9823.00000","7823.00000"
"768253397","Домодедово","2","0.25536443910933","0.034952827589540464","9143.00000","7143.00000"
"1203234038","Толмачёво","1","0.2539080279278425","0.0033312247877073176","15643.00000","13643.00000"
"136600791","Домодедово","2","0.2274432857446507","0.04527014245139641","22774.00000","20774.00000"
"1034299834","Домодедово","4","0.27434309657608313","0.010216110872397136","2914.00000","914.00000"
"1211974639","Домодедово","1","0.1951942591212571","0.05988633281062731","5022.00000","3022.00000"
"1218557643","Домодедово","1","0.09464251968554184","0.7246001223994105","-7544.00000","-9544.00000"
"206975618","Толмачёво","1","0.09018863418240196","0.15501271396494237","6874.00000","4874.00000"
"1029676579","Домодедово","2","0.20167170002689402","0.018718439526011356","8787.00000","6787.00000"
"386709896","Толмачёво","1","0.20870687540013022","0.014764245326577951","6012.00000","4012.00000"
"265026893","Домодедово","4","0.26880355544485884","0.006042117074723945","8870.00000","6870.00000"
"1219240451","Домодедово","1","0.2029504156571948","0.010033581549695584","29301.00000","27301.00000"
"1225647715","Толмачёво","2","0.2705499602057935","0.03992871295635423","3401.00000","1401.00000"
"1220036013","Домодедово","1","0.23411916306858976","0.005148226688477539","13524.00000","11524.00000"
"1220574402","Домодедово","2","0.26079090557670853","0.04855224707451572","16338.00000","14338.00000"
"1001114535","Домодедово","1","0.15591900794180033","0.04389462653876622","40555.00000","38555.00000"
"1219436097","Домодедово","1","0.1934564641892776","0.10916784275077361","6252.00000","4252.00000"
"563677327","Домодедово","2","0.12587126120205985","0.0590960122814964","45780.00000","43780.00000"
"760743699","Толмачёво","1","0.26818989039876007","0.005387600725393876","28272.00000","26272.00000"
"645018650","Домодедово","2","0.19551476006774934","0.08878856551678509","8606.00000","6606.00000"
"588237343","Толмачёво","3","0.33685487328067504","0.004329500186270029","11133.00000","9133.00000"
"1216287414","Толмачёво","3","0.2951392777467067","0.002228270845501142","9836.00000","7836.00000"
"1192314795","Толмачёво","2","0.2046446306119017","0.06507009486092476","2024.00000","24.00000"
"967760878","Домодедово","1","0.266856715435392","0.04224091690289379","13721.00000","11721.00000"
"1037071953","Толмачёво","1","0.17684368426467234","0.005657726746653076","19582.00000","17582.00000"
"369511090","Домодедово","3","0.22258218283873243","0.010613392521707175","36141.00000","34141.00000"
"142406909","Толмачёво","2","0.18194175925176498","0.03997439266779387","35587.00000","33587.00000"
"342075219","Домодедово","2","0.28010850582462765","0.0021314532159143625","19850.00000","17850.00000"
"1210431009","Толмачёво","1","0.18266444889730676","0.05084918821134683","4618.00000","2618.00000"
"1000982125","Домодедово","2","0.15808856845978625","0.030402610629690657","33523.00000","31523.00000"
"370958031","Толмачёво","2","0.3549099198156085","0.004198157866333985","9939.00000","7939.00000"
"677821594","Домодедово","1","0.08869189333142004","0.016753680929805382","11393.00000","9393.00000"
"1218437077","Толмачёво","1","0.11017993306314808","0.11813669453202487","17887.00000","15887.00000"
"1011921156","Домодедово","1","0.2800711210851449","0.007341646718363196","16278.00000","14278.00000"
"313746063","Толмачёво","2","0.29968685230630465","0.001544860490104801","20767.00000","18767.00000"
"866321000","Домодедово","2","0.20043295962107166","0.06116643074810987","4885.00000","2885.00000"
"1163946269","Толмачёво","3","0.2088623338759575","0.01274699824808019","23221.00000","21221.00000"
"792375695","Домодедово","2","0.2341903252669872","0.03955961216828446","35084.00000","33084.00000"
"508200183","Домодедово","2","0.20268607986387324","0.08208113964966778","10037.00000","8037.00000"
"722887439","Толмачёво","2","0.12007013645527723","0.12821076782320834","12012.00000","10012.00000"
"1213832677","Домодедово","2","0.21203177141653717","0.056109711980435927","26651.00000","24651.00000"
"905566582","Домодедово","2","0.2277099144831993","0.06085742669977548","6718.00000","4718.00000"
"1043341820","Домодедово","2","0.2569407640428746","0.03707767038055572","16015.00000","14015.00000"
"890878551","Толмачёво","2","0.281788000346205","0.0035784411802405776","11173.00000","9173.00000"
"1223160743","Толмачёво","1","0.17415112670757246","0.09821711335874234","4375.00000","2375.00000"
"122793329","Домодедово","2","0.10555879912120358","0.0921485556513106","27819.00000","25819.00000"
"1217077723","Толмачёво","1","0.20235585157885422","0.018851353334283266","3459.00000","1459.00000"
"1203711775","Толмачёво","1","0.24919128524105694","0.008430522801158538","14216.00000","12216.00000"
"1042557807","Толмачёво","2","0.17011731652551942","0.033906784118416966","17686.00000","15686.00000"
"136508106","Толмачёво","1","0.06405957960079742","0.10957042256238787","22065.00000","20065.00000"
"1191083300","Толмачёво","2","0.260397583667316","0.03611858362467897","4096.00000","2096.00000"
"1034582844","Домодедово","1","0.18386329287527922","0.015257755504880578","11791.00000","9791.00000"
"328083649","Домодедово","2","0.27916099211098017","0.006614999852554002","21725.00000","19725.00000"
"1005295079","Толмачёво","3","0.2941945949035828","0.010558682811140252","13401.00000","11401.00000"
"843234722","Домодедово","1","0.16696788491732498","0.029543892515969828","26010.00000","24010.00000"
"967724532","Толмачёво","1","0.11849759203997469","0.11514446952014747","21187.00000","19187.00000"
"1009334377","Толмачёво","3","0.16786812632359563","0.03599902914239425","26766.00000","24766.00000"
"555888122","Домодедово","1","0.24089875171033157","0.007028867240897428","41041.00000","39041.00000"
"1029917123","Толмачёво","1","0.21182313060527128","0.10821523935203585","4512.00000","2512.00000"
"1218356714","Толмачёво","2","0.25057674176796685","0.054856367774799304","11976.00000","9976.00000"
"30208810","Домодедово","1","0.20186716970996182","0.026336781512217643","11026.00000","9026.00000"
"733043464","Домодедово","1","0.06443341398060264","0.17664612244768024","4392.00000","2392.00000"
"1219595876","Домодедово","2","0.24976783408670641","0.013704892745403041","7080.00000","5080.00000"
"1045731037","Домодедово","2","0.21203627007392206","0.021623162293452684","4627.00000","2627.00000"
"1030832756","Толмачёво","1","0.18280934951179645","0.06202914609699588","11646.00000","9646.00000"
"972977629","Домодедово","2","0.2870856524319262","0.01933316909807042","26377.00000","24377.00000"
"1074977481","Толмачёво","1","0.19897593962790996","0.023611132035315938","16280.00000","14280.00000"
"848861804","Толмачёво","2","0.09468257135250159","0.11139071233431191","11191.00000","9191.00000"
"1188873441","Толмачёво","2","0.261619408099311","0.020322597181486934","10225.00000","8225.00000"
"1194332932","Домодедово","3","0.2536859292645197","0.017133065717139323","8313.00000","6313.00000"
"1058611441","Толмачёво","1","0.09180761733402783","0.014352378948923362","71097.00000","69097.00000"
"562195592","Домодедово","3","0.2248930947708222","0.00592471960035704","66123.00000","64123.00000"
"315444154","Толмачёво","1","0.24562686081133783","0.07116957810353632","19350.00000","17350.00000"
"1027157405","Толмачёво","2","0.3339379382616169","0.010877205263897795","27623.00000","25623.00000"
"606605720","Домодедово","1","0.11189374238632423","0.12636358493615774","10730.00000","8730.00000"
"1204650297","Толмачёво","1","0.11179150385035938","0.01638437856233106","18789.00000","16789.00000"
"1028801645","Домодедово","1","0.1913544790094525","0.03953317561617319","43715.00000","41715.00000"
"333772050","Толмачёво","3","0.18245217862260954","0.028278051437890507","20430.00000","18430.00000"
"898461287","Толмачёво","2","0.18565390228013529","0.05569348788434463","29840.00000","27840.00000"
"237428505","Толмачёво","1","0.07699736112234203","0.029268198309076184","95968.00000","93968.00000"
"513064060","Толмачёво","1","0.21165567183728604","0.02448440185845677","47199.00000","45199.00000"
"942078698","Домодедово","2","0.2447161955636724","0.0111314908826592","7518.00000","5518.00000"
"625054684","Толмачёво","2","0.28731835907825276","0.07945017605026412","3673.00000","1673.00000"
"1261246626","Толмачёво","2","0.1957265472089849","0.05948891769243959","6192.00000","4192.00000"
"524791850","Домодедово","2","0.11556247366022543","0.05233981538075452","28570.00000","26570.00000"
"1128183277","Толмачёво","3","0.27697667484501853","0.009416686141404488","17200.00000","15200.00000"
"1220926731","Толмачёво","1","0.13537461627485306","0.05083521514253729","32766.00000","30766.00000"
"1073194141","Толмачёво","3","0.16503061621414797","0.037355410657686744","33863.00000","31863.00000"
"1021153805","Домодедово","2","0.22638204306172646","0.03905923346038122","28331.00000","26331.00000"
"265151582","Домодедово","2","0.15001722209292861","0.007495216851807473","9871.00000","7871.00000"
"1043080593","Домодедово","2","0.2648358562498044","0.008507982816134817","18511.00000","16511.00000"
"1216422009","Домодедово","1","0.1630239926183053","0.1270409094951938","6261.00000","4261.00000"
"867191724","Домодедово","1","0.2982032316947905","0.021788012154444057","10126.00000","8126.00000"
"1208388949","Толмачёво","1","0.0776847308117369","0.19406070351688567","8241.00000","6241.00000"
"1327960391","Толмачёво","2","0.2324224550224761","0.027420765909266905","7462.00000","5462.00000"
"867921309","Домодедово","2","0.29060137928214547","0.01652136101373348","4508.00000","2508.00000"
"1044401845","Домодедово","3","0.2379688932567698","0.01471408881663275","23880.00000","21880.00000"
"349851995","Толмачёво","4","0.2416786140303598","0.014255226020156636","14546.00000","12546.00000"
"1218726252","Толмачёво","2","0.16588517336046793","0.0278718206444241","20143.00000","18143.00000"
"366561156","Домодедово","2","0.2538096543146097","0.034018926318113624","17096.00000","15096.00000"
"1220679495","Домодедово","2","0.2575569274213881","0.013381151666527709","9341.00000","7341.00000"
"389032319","Толмачёво","1","0.09986378259975534","0.1558858393748186","8377.00000","6377.00000"
"1222889757","Домодедово","2","0.2142527885012783","0.030929218891219804","13163.00000","11163.00000"
"558834561","Толмачёво","2","0.22474492707242605","0.022335610827008176","33365.00000","31365.00000"
"972896571","Толмачёво","1","0.3203413027221611","0.0069283597637245795","8969.00000","6969.00000"
"1214328337","Домодедово","2","0.18727136960729202","0.00744479659250307","15985.00000","13985.00000"
"694455277","Толмачёво","1","0.24292176966456652","0.030785477455620033","32082.00000","30082.00000"
"1327971462","Толмачёво","1","0.17153457760515123","0.18103874723613442","4486.00000","2486.00000"
"162235638","Толмачёво","1","0.1248134190324451","0.08805343127789314","17439.00000","15439.00000"
"1211978363","Домодедово","3","0.26874493587324494","0.00874222239137128","37469.00000","35469.00000"
"1199650006","Домодедово","4","0.2896401910775976","0.005331859131367416","4057.00000","2057.00000"
"1203540784","Домодедово","1","0.19616085666329544","0.08795588850892454","15586.00000","13586.00000"
"95417079","Домодедово","2","0.2455934048968136","0.03857124545313919","13812.00000","11812.00000"
"1029120534","Домодедово","2","0.3021754154076638","0.023556307478387436","9645.00000","7645.00000"
"1214904645","Толмачёво","1","0.31168648887525957","0.009213748914216557","20429.00000","18429.00000"
"1197932696","Толмачёво","1","0.23196997209716558","0.04022726568013713","37247.00000","35247.00000"
"1206715198","Домодедово","1","0.22324267269283588","0.0829972321899763","17597.00000","15597.00000"
"1043693204","Толмачёво","3","0.21078109275942633","0.03218594521776298","37609.00000","35609.00000"
"1207259105","Толмачёво","1","0.11556596040799623","0.048520139146211935","48933.00000","46933.00000"
"1005349821","Домодедово","1","0.16751979547123774","0.05107178521204111","8430.00000","6430.00000"
"1032977821","Толмачёво","1","0.1957634073686437","0.01602423102635393","2474.00000","474.00000"
"693261300","Домодедово","5","0.2974400930942355","0.007912930667972594","19910.00000","17910.00000"
"819991673","Толмачёво","3","0.23841101987427968","0.034627754765799254","5944.00000","3944.00000"
"1223911274","Толмачёво","1","0.1708637370994819","0.02031396324799467","41491.00000","39491.00000"
"273048603","Домодедово","2","0.2820871687562218","0.020511914665108946","7112.00000","5112.00000"
"1176229038","Толмачёво","2","0.18994479688363575","0.030662606384630014","53601.00000","51601.00000"
"156094769","Домодедово","2","0.18065432504515214","0.008933903369526187","41342.00000","39342.00000"
"136384405","Толмачёво","1","0.34640854556513495","0.027147497345312507","26311.00000","24311.00000"
"962008473","Толмачёво","2","0.24235155563251345","0.010143852634613483","13928.00000","11928.00000"
"1161069214","Толмачёво","1","0.25978724014985105","0.0025775994250116377","22677.00000","20677.00000"
"705592290","Толмачёво","1","0.20884136795455105","0.027656281591617742","34940.00000","32940.00000"
"518173399","Толмачёво","4","0.1601573204507753","0.04397725467531065","18063.00000","16063.00000"
"1030083068","Толмачёво","1","0.30130535893279287","0.02318708444735784","17486.00000","15486.00000"
"136425173","Домодедово","2","0.2957182534874922","0.020783383281238414","13643.00000","11643.00000"
"1214539395","Толмачёво","2","0.31779385524979104","0.05496640900654422","22247.00000","20247.00000"
"1221299221","Домодедово","4","0.2438554993530045","0.00629568740750977","14464.00000","12464.00000"
"343221926","Домодедово","2","0.22461642407556445","0.010712379253137335","16394.00000","14394.00000"
"1208450456","Толмачёво","2","0.20837460077300113","0.025455205860810338","33747.00000","31747.00000"
"1027328442","Домодедово","2","0.2648673898295608","0.029322007333757442","2564.00000","564.00000"
"859711930","Домодедово","2","0.1253937211585168","0.008485271860877344","63047.00000","61047.00000"
"1043588389","Толмачёво","2","0.2526930911595681","0.04125706878580503","4030.00000","2030.00000"
"565453434","Домодедово","1","0.12575948567051745","0.17069021948302024","4110.00000","2110.00000"
"389696251","Толмачёво","1","0.24072081182778116","0.017597465573186952","36191.00000","34191.00000"
"1215126875","Толмачёво","1","0.19938862283863462","0.06110124187216475","5401.00000","3401.00000"
"1195188230","Толмачёво","2","0.2600636525385295","0.04860027084368799","3328.00000","1328.00000"
"787956992","Толмачёво","3","0.2408782683733168","0.026875156722059913","31984.00000","29984.00000"
"1219779574","Домодедово","2","0.18142711622871271","0.04490109608402723","7046.00000","5046.00000"
"1225999188","Толмачёво","2","0.17199912155709737","0.06968890748343279","5071.00000","3071.00000"
"1008232379","Домодедово","1","0.14531259742404343","0.11615774851705264","10140.00000","8140.00000"
"1059845453","Толмачёво","4","0.25699165931876694","0.008522619906685966","24963.00000","22963.00000"
"1209391759","Домодедово","3","0.2829701673613","0.0022266439600741746","6604.00000","4604.00000"
"1215660798","Толмачёво","2","0.19318076453393196","0.11825730693249538","4105.00000","2105.00000"
"1195463619","Домодедово","2","0.29460978759015866","0.016670674216106227","9064.00000","7064.00000"
"1208592144","Толмачёво","1","0.22889754402104376","0.07850486959099455","2353.00000","353.00000"
"1187017466","Толмачёво","2","0.303513799801244","0.02919549190320692","19748.00000","17748.00000"
"273096635","Толмачёво","4","0.1565630026558316","0.012899042659609125","50179.00000","48179.00000"
"998762845","Домодедово","1","0.1832062625059599","0.060147141164067996","19454.00000","17454.00000"
"1173509651","Толмачёво","2","0.29901708182679426","0.02133007992228565","22958.00000","20958.00000"
"1201491318","Домодедово","1","0.33229656743415886","0.0037016075523052944","8606.00000","6606.00000"
"965292017","Толмачёво","2","0.2813049343343089","0.02098297454955018","40971.00000","38971.00000"
"1210084811","Домодедово","2","0.12124262077602217","0.08675704943555339","19123.00000","17123.00000"
"859224306","Домодедово","1","0.17267394219257545","0.03352888891524714","20592.00000","18592.00000"
"1216481330","Домодедово","3","0.18149712441497481","0.10331276880866991","15302.00000","13302.00000"
"108251959","Толмачёво","1","0.1337518348729407","0.14088677732960161","7014.00000","5014.00000"
"1172098356","Домодедово","1","0.18359913804729297","0.11093611379295507","11287.00000","9287.00000"
"1086595112","Толмачёво","1","0.23741407405167128","0.010991167996833038","12799.00000","10799.00000"
"1224596292","Домодедово","2","0.22803939450594443","0.006228551375639223","24385.00000","22385.00000"
"368458537","Домодедово","2","0.1859623894385173","0.02994626367488087","3040.00000","1040.00000"
"333161922","Толмачёво","4","0.21928973418096526","0.025684110084826985","14774.00000","12774.00000"
"152221841","Толмачёво","2","0.3373673143301225","0.003886933738694166","17890.00000","15890.00000"
"759828386","Домодедово","3","0.21259795983930785","0.11529078986422481","3718.00000","1718.00000"
"1222596761","Домодедово","1","0.19481109027604598","0.05914435275630841","13931.00000","11931.00000"
"1043812954","Домодедово","2","0.14172447447792885","0.09944522127121926","11405.00000","9405.00000"
"1223870437","Домодедово","1","0.14969333511302577","0.08735754151138599","10495.00000","8495.00000"
"1226285516","Толмачёво","2","0.17209002553621353","0.029028347793100033","32163.00000","30163.00000"
"379890477","Толмачёво","1","0.17942561884084623","0.13400087242556089","2326.00000","326.00000"
"1327633719","Толмачёво","3","0.19009400562508752","0.01835516604964066","33783.00000","31783.00000"
"517712538","Домодедово","2","0.18614886484196252","0.06101582465266483","21175.00000","19175.00000"
"311639922","Домодедово","1","0.2740170921707996","0.005593432567577638","3618.00000","1618.00000"
"529060877","Домодедово","1","0.278952329212907","0.017131576273147583","5060.00000","3060.00000"
"761140591","Толмачёво","1","0.43760809550855867","0.02967602419742271","3849.00000","1849.00000"
"1031777033","Толмачёво","2","0.21263430462217028","0.0681578711211256","4495.00000","2495.00000"
"1046500002","Толмачёво","2","0.18050067506759299","0.010421736233513116","33459.00000","31459.00000"
"1027736698","Домодедово","1","0.07361370471012048","0.1322448221461427","9164.00000","7164.00000"
"701312705","Толмачёво","1","0.27942814561310997","0.04862028349423362","19520.00000","17520.00000"
"1204728800","Толмачёво","1","0.17641464742112953","0.0832627334253115","10270.00000","8270.00000"
"1221855524","Домодедово","1","0.15553378436054202","0.07949858934969585","17253.00000","15253.00000"
"1029835888","Домодедово","1","0.3359366073945068","0.0039307561434312474","3752.00000","1752.00000"
"331425681","Толмачёво","3","0.1638318218632188","0.008824854504694817","73665.00000","71665.00000"
"1041671298","Толмачёво","1","0.18388491407149773","0.04244939190190621","19532.00000","17532.00000"
"1214444388","Толмачёво","1","0.15050554087008342","0.05209703602046725","14170.00000","12170.00000"
"1201613752","Домодедово","2","0.2396826940994728","0.04979390683191205","5401.00000","3401.00000"
"909491775","Толмачёво","2","0.3677816500218625","0.0017683156093898796","7489.00000","5489.00000"
"1192580465","Домодедово","1","0.3042427957201439","0.008255678283352701","9475.00000","7475.00000"
"397931312","Толмачёво","1","0.2285591123697703","0.02899026213636817","35751.00000","33751.00000"
"1208778760","Домодедово","1","0.21675679679858753","0.02662442203499473","41081.00000","39081.00000"
"613114076","Домодедово","1","0.254869633643281","0.014623634974070689","39482.00000","37482.00000"
"1224009386","Домодедово","2","0.26082749558837215","0.02015754851369898","5643.00000","3643.00000"
"1219853839","Толмачёво","2","0.20883892006318813","0.014254591579189718","18241.00000","16241.00000"
"1219231197","Домодедово","2","0.19857237939253564","0.06048433758293702","5348.00000","3348.00000"
"330666701","Домодедово","2","0.1602310153281028","0.04919523678435713","10358.00000","8358.00000"
"1036175000","Домодедово","2","0.2920098648345417","0.0020295313195618212","17147.00000","15147.00000"
"1219295347","Домодедово","1","0.248971237597642","0.01683205267094158","7692.00000","5692.00000"
"1040448265","Домодедово","1","0.19772086555841342","0.014096982051049554","28690.00000","26690.00000"
"723166109","Толмачёво","3","0.2833874118647125","0.020890393283363","11441.00000","9441.00000"
"1216462063","Домодедово","2","0.2595458959931092","0.043099642927686796","11225.00000","9225.00000"
"993203924","Домодедово","2","0.32652872503733105","0.052795962580593395","4443.00000","2443.00000"
"286059331","Домодедово","3","0.24142223231630353","0.01020125124029997","50387.00000","48387.00000"
"396183332","Толмачёво","3","0.14657696231212167","0.04949935692583571","44690.00000","42690.00000"
"374435090","Домодедово","4","0.3354046873496282","0.004783636089100035","24108.00000","22108.00000"
"762796916","Толмачёво","2","0.15203725158784126","0.038512271931685924","49294.00000","47294.00000"
"1197323350","Толмачёво","1","0.21157843255837547","0.08410516377984509","5802.00000","3802.00000"
"1212969307","Домодедово","2","0.27517387924384074","0.05490286172238177","3582.00000","1582.00000"
"630164146","Толмачёво","1","0.2812472442629446","0.01282438405292461","9169.00000","7169.00000"
"1205807195","Домодедово","2","0.2282520126288902","0.03472499384672541","8051.00000","6051.00000"
"537888343","Толмачёво","4","0.1641829044776668","0.013998083208510103","74448.00000","72448.00000"
"430556349","Домодедово","2","0.20903012671873017","0.03739998626690222","29531.00000","27531.00000"
"999090989","Домодедово","3","0.09314308475860042","0.1359872179324221","3311.00000","1311.00000"
"104909890","Домодедово","2","0.205882386888533","0.03100276151277187","20212.00000","18212.00000"
"640077907","Толмачёво","3","0.19185876014478243","0.014972643667935735","62427.00000","60427.00000"
"1056886620","Толмачёво","2","0.26733292581334844","0.04451992081739381","10229.00000","8229.00000"
"1218981039","Домодедово","1","0.18058732238251934","0.08808088869180981","19626.00000","17626.00000"
"1212745897","Домодедово","1","0.1481249151576834","0.026345504019976977","41335.00000","39335.00000"
"1214954529","Толмачёво","1","0.14471641106579244","0.12393722806434844","7011.00000","5011.00000"
"822422379","Толмачёво","2","0.3459379151651372","0.06641421721149265","4857.00000","2857.00000"
"294574443","Толмачёво","4","0.10326012291130417","0.002757578958163924","80070.00000","78070.00000"
"1039980099","Домодедово","1","0.16149010595113988","0.026433201515525268","20810.00000","18810.00000"
"275458168","Толмачёво","2","0.19229178316121992","0.015868993290019964","17494.00000","15494.00000"
"759815259","Домодедово","1","0.21001265572274566","0.004680381315240117","28315.00000","26315.00000"
"1042428314","Толмачёво","2","0.32946214353672176","0.014916876986702791","11300.00000","9300.00000"
"204306","Толмачёво","1","0.16230882906842253","0.04693367293468763","35376.00000","33376.00000"
"634712681","Толмачёво","3","0.30398613484884146","0.0088595556379665","9158.00000","7158.00000"
"1327757784","Домодедово","3","0.18986472301309046","0.0230028015733498","25070.00000","23070.00000"
"1203442873","Домодедово","1","0.1185033348134707","0.028153903665209607","52722.00000","50722.00000"
"1209373791","Домодедово","2","0.2436733261594369","0.05581603025468708","8482.00000","6482.00000"
"1215310855","Домодедово","2","0.19749292617685033","0.029087146981853343","10425.00000","8425.00000"
"1212796750","Толмачёво","2","0.24142358350201434","0.024418496024993405","30101.00000","28101.00000"
"1211166250","Домодедово","3","0.19137487161770808","0.022804612729070826","61554.00000","59554.00000"
"373706064","Домодедово","3","0.17261296867882744","0.08605786234405796","2241.00000","241.00000"
"1225299879","Домодедово","2","0.19366914768860433","0.003420215145946146","28215.00000","26215.00000"
"1218178370","Толмачёво","1","0.20670086189470607","0.023794104878103357","18819.00000","16819.00000"
"614908595","Домодедово","2","0.15479825815256082","0.10807701823000311","8347.00000","6347.00000"
"1206640414","Толмачёво","3","0.2750803414578537","0.030890955328224612","10011.00000","8011.00000"
"398947311","Толмачёво","3","0.20849257502294918","0.025634899744926328","10665.00000","8665.00000"
"1050477904","Толмачёво","1","0.2669119984371637","0.05616024898744659","3749.00000","1749.00000"
"1196226536","Толмачёво","1","0.2254111138479727","0.04756462335011985","4810.00000","2810.00000"
"1204241957","Толмачёво","1","0.06915239865335365","0.12385923933478435","15825.00000","13825.00000"
"1216132829","Домодедово","1","0.18724989096206165","0.08278243180198135","5740.00000","3740.00000"
"266075359","Домодедово","1","0.24638000088196768","0.08658865157716558","2537.00000","537.00000"
"1225001656","Толмачёво","2","0.1635875537030037","0.039241635076358874","20693.00000","18693.00000"
"1213944842","Домодедово","2","0.30307040754110554","0.012185111282087482","3852.00000","1852.00000"
"998731176","Толмачёво","1","0.25484578445141265","0.05845685193088747","17656.00000","15656.00000"
"1226097597","Домодедово","2","0.1784964661826612","0.04442508724952795","12007.00000","10007.00000"
"1225679560","Домодедово","1","0.25950239077602266","0.040086760012570395","8324.00000","6324.00000"
"734242701","Толмачёво","2","0.19838883658126563","0.02372298419474455","3100.00000","1100.00000"
"1224668383","Домодедово","2","0.2988462719515147","0.017106816014569138","25828.00000","23828.00000"
"301024465","Толмачёво","2","0.26375966296175996","0.027002895387031094","9244.00000","7244.00000"
"623052395","Толмачёво","5","0.2456481455002736","0.0020868109679933423","13444.00000","11444.00000"
"1140348874","Толмачёво","1","0.13181761813681883","0.15021030181056208","2645.00000","645.00000"
"158010708","Толмачёво","2","0.25470371158919974","0.010486341893496239","12431.00000","10431.00000"
"1327960991","Толмачёво","2","0.18656873134812169","0.08801673934175316","7552.00000","5552.00000"
"1208707725","Домодедово","2","0.28380854845158127","0.017948476066719298","5722.00000","3722.00000"
"1032022221","Домодедово","2","0.23820609539257642","0.040727012403928675","21682.00000","19682.00000"
"1031700526","Толмачёво","2","0.24407241523866618","0.021065617951457255","20333.00000","18333.00000"
"1030440314","Домодедово","1","0.2535926732085801","0.003180634013390064","13659.00000","11659.00000"
"653035714","Толмачёво","2","0.2904577373204362","0.00516484506844077","20372.00000","18372.00000"
"596232205","Толмачёво","1","0.21899957985335056","0.00981827840340477","21559.00000","19559.00000"
"867227567","Толмачёво","1","0.26979210227808065","0.07487081121880694","12115.00000","10115.00000"
"620115588","Толмачёво","2","0.16573377263039393","0.022307650711957623","33417.00000","31417.00000"
"1211734606","Толмачёво","2","0.21940558105503835","0.02478641823024157","16198.00000","14198.00000"
"423318158","Толмачёво","3","0.218623617936699","0.024868605295393933","30844.00000","28844.00000"
"652241604","Толмачёво","2","0.1878489697296379","0.03015669575237999","14860.00000","12860.00000"
"1216257692","Домодедово","1","0.13464732315146097","0.12297291854563866","5214.00000","3214.00000"
"1216306658","Толмачёво","2","0.2343437988704025","0.03705312525214759","2703.00000","703.00000"
"1052911597","Толмачёво","4","0.24017596688725545","0.0064726670281517506","35187.00000","33187.00000"
"1215336265","Толмачёво","4","0.362865183806596","0.009591501115432216","10265.00000","8265.00000"
"1029918006","Толмачёво","1","0.1690367106520994","0.011792775471474469","47407.00000","45407.00000"
"1220897612","Домодедово","2","0.23488799523060694","0.017250487315695007","3944.00000","1944.00000"
"1191814650","Толмачёво","1","0.24617541659205688","0.027087977293654347","4784.00000","2784.00000"
"1202808054","Толмачёво","1","0.2835574951119341","0.028320217120965857","15741.00000","13741.00000"
"1085363697","Домодедово","1","0.26393198327870376","0.007493548328430526","33315.00000","31315.00000"
"764844405","Домодедово","3","0.3708359448216896","0.0071836248671638845","14738.00000","12738.00000"
"741281571","Домодедово","2","0.08532160412433441","0.03502699286329137","89900.00000","87900.00000"
"1225711575","Толмачёво","2","0.20599768220015743","0.014121643602161444","6317.00000","4317.00000"
"621030984","Домодедово","3","0.17789544722690603","0.008728046477339785","28334.00000","26334.00000"
"647791635","Толмачёво","2","0.1829629400904614","0.02589494314672135","25199.00000","23199.00000"
"428563489","Толмачёво","1","0.1460026280499009","0.026182949510313244","62486.00000","60486.00000"
"1030513455","Толмачёво","2","0.22934731971491287","0.10301211308602613","4096.00000","2096.00000"
"1218254401","Домодедово","1","0.31491959359068544","0.004465306807324192","29759.00000","27759.00000"
"1217929586","Домодедово","1","0.1538846007450116","0.11834313724382307","6461.00000","4461.00000"
"1047860042","Толмачёво","3","0.3137446711907774","0.024072028741946937","39472.00000","37472.00000"
"258553470","Толмачёво","2","0.1790011512338759","0.017112372400857345","32534.00000","30534.00000"
"908684153","Домодедово","1","0.2331073652677217","0.003272854419018157","36716.00000","34716.00000"
"1251947053","Толмачёво","3","0.21601853620737477","0.06202414101614526","10934.00000","8934.00000"
"112226342","Толмачёво","2","0.2764204629561942","0.007917144936159819","7736.00000","5736.00000"
"1213135501","Толмачёво","1","0.23163963644503457","0.006220341380651373","17488.00000","15488.00000"
"729993806","Толмачёво","1","0.22767712578881166","0.019558841791520166","11213.00000","9213.00000"
"1226176618","Домодедово","1","0.1526644451157848","0.0811315454773421","17983.00000","15983.00000"
"549783629","Домодедово","1","0.18980806174334164","0.016450544863118383","32091.00000","30091.00000"
"1218226687","Домодедово","2","0.27046443334228526","0.0526372800966176","2658.00000","658.00000"
"1210586352","Домодедово","3","0.16792916050851267","0.03560757714912849","45091.00000","43091.00000"
"808048720","Толмачёво","1","0.21646842534743016","0.04639058545777938","16203.00000","14203.00000"
